,event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
52,MEX89309,2024-06-22,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),LGBTQ+ (Mexico),Protesters,,,,Protesters only,,484,North America,Mexico,Ciudad de Mexico,Cuauhtemoc,,Ciudad de Mexico - Cuauhtemoc,19.4313,-99.1531,1,La Jornada,National,"On 22 June 2024, in Ciudad de Mexico - Cuauhtemoc, members of the LGBTQ+ community protested to commemorate pride month and to demand respect for gender diversity and sexual orientation.",0,crowd size=no report,1719876535
53,MEX89310,2024-06-22,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),LGBTQ+ (Mexico),Protesters,,,,Protesters only,,484,North America,Mexico,Coahuila de Zaragoza,Torreon,,Torreon,25.5418,-103.4531,1,Milenio,National,"On 22 June 2024, in Torreon, Coahuila de Zaragoza, more than 5000 people protested to commemorate pride month and to demand respect for their sexual orientation and gender identity.",0,crowd size=more than 5000,1719876535
54,MEX89311,2024-06-22,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),LGBTQ+ (Mexico),Protesters,,,,Protesters only,,484,North America,Mexico,Colima,Tecoman,,Tecoman,18.9105,-103.8735,1,Colima Noticias,Subnational,"On 22 June 2024, in Tecoman, Colima, members of the LGBTQ+ community from several towns protested to commemorate pride month and to demand respect for their sexual orientation and gender identity.",0,crowd size=no report,1719876535
55,MEX89312,2024-06-22,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),LGBTQ+ (Mexico),Protesters,,,,Protesters only,,484,North America,Mexico,Guanajuato,Guanajuato,,Guanajuato,21.0161,-101.2536,1,Zona Franca,Subnational,"On 22 June 2024, in Guanajuato, Guanajuato, more than 500 members of the LGBTQ+ community from several towns protested to commemorate pride month and to demand respect for their sexual orientation and gender identity.",0,crowd size=more than 500,1719876535
56,MEX89313,2024-06-22,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),LGBTQ+ (Mexico),Protesters,,,,Protesters only,,484,North America,Mexico,Guerrero,Acapulco de Juarez,,Acapulco de Juarez,16.8619,-99.8866,1,El Sol de Acapulco,Subnational,"On 22 June 2024, in Acapulco de Juarez, Guerrero, members of the LGBTQ+ community protested to commemorate pride month and to demand respect for their sexual orientation and gender identity.",0,crowd size=no report,1719876535
57,MEX89314,2024-06-22,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),LGBTQ+ (Mexico),Protesters,,,,Protesters only,,484,North America,Mexico,Hidalgo,Tizayuca,,Tizayuca,19.8411,-98.9816,1,Milenio,National,"On 22 June 2024, in Tizayuca, Hidalgo, members of the LGBTQ+ community protested to commemorate pride month and to demand respect and safety for their sexual orientation and gender identity.",0,crowd size=no report,1719876535
58,MEX89315,2024-06-22,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),LGBTQ+ (Mexico),Protesters,,,,Protesters only,,484,North America,Mexico,Hidalgo,Tulancingo de Bravo,,Tulancingo,20.0806,-98.3681,1,El Sol de Hidalgo; La Silla Rota,Subnational-National,"On 22 June 2024, in Tulancingo, Hidalgo, more than 500 members of the LGBTQ+ community protested to commemorate pride month and to demand respect for their sexual orientation and gender identity.",0,crowd size=more than 500,1719876535
59,MEX89316,2024-06-22,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),LGBTQ+ (Mexico),Protesters,,,,Protesters only,,484,North America,Mexico,Mexico,Nezahualcoyotl,,Ciudad Nezahualcoyotl,19.4088,-99.0182,1,La Jornada,National,"On 22 June 2024, in Ciudad Nezahualcoyotl, members of the LGBTQ+ community protested to commemorate pride month and to demand respect and safety for their sexual orientation and gender identity.",0,crowd size=no report,1719876535
60,MEX89317,2024-06-22,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),LGBTQ+ (Mexico),Protesters,,,,Protesters only,,484,North America,Mexico,Michoacan de Ocampo,Morelia,,Morelia,19.7034,-101.1920,1,MiMorelia,Subnational,"On 22 June 2024, in Morelia, Michoacan de Ocampo, members of the LGBTQ+ community protested to commemorate pride month and to demand respect and safety for their sexual orientation and gender identity.",0,crowd size=no report,1719876535
61,MEX89318,2024-06-22,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),LGBTQ+ (Mexico),Protesters,,,,Protesters only,,484,North America,Mexico,Michoacan de Ocampo,Paracho,,Paracho de Verduzco,19.6473,-102.0485,1,MiMorelia,Subnational,"On 22 June 2024, in Paracho de Verduzco, Michoacan de Ocampo, hundreds of members of the LGBTQ+ community from several towns protested to commemorate pride month and to demand respect for their sexual orientation and gender identity.",0,crowd size=hundreds,1719876535
62,MEX89319,2024-06-22,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),LGBTQ+ (Mexico),Protesters,,,,Protesters only,,484,North America,Mexico,Oaxaca,Oaxaca de Juarez,,Oaxaca de Juarez,17.0600,-96.7255,1,La Silla Rota,National,"On 22 June 2024, in Oaxaca de Juarez, Oaxaca, more than 1000 members of the LGBTQ+ community protested to commemorate pride month and to demand respect for their sexual orientation and gender identity.",0,crowd size=more than 1000,1719876535
63,MEX89320,2024-06-22,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),LGBTQ+ (Mexico),Protesters,,,,Protesters only,,484,North America,Mexico,Puebla,Puebla,,Heroica Puebla de Zaragoza,19.0440,-98.1975,1,Milenio,National,"On 22 June 2024, in Heroica Puebla de Zaragoza, Puebla, dozens of members of the LGBTQ+ community protested to commemorate pride month and to demand respect for sexual diversity and marched to the Zocalo.",0,crowd size=dozens,1719876535
64,MEX89321,2024-06-22,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),LGBTQ+ (Mexico),Protesters,,,,Protesters only,,484,North America,Mexico,Puebla,Tehuacan,,Tehuacan,18.4622,-97.3920,1,E-Consulta,Subnational,"On 22 June 2024, in Tehuacan, Puebla, members of the LGBTQ+ community from several towns protested to commemorate pride month and to demand respect for their sexual orientation and gender identity.",0,crowd size=no report,1719876535
65,MEX89322,2024-06-22,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),LGBTQ+ (Mexico),Protesters,,,,Protesters only,,484,North America,Mexico,Sonora,Hermosillo,,Hermosillo,29.0749,-110.9590,1,El Universal (Mexico),National,"On 22 June 2024, in Hermosillo, Sonora, hundreds of members of the LGBTQ+ community protested to commemorate pride month and to demand respect for their sexual orientation and gender identity.",0,crowd size=hundreds,1719876535
66,MEX89328,2024-06-22,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),Students (Mexico),Protesters,,,,Protesters only,,484,North America,Mexico,Sinaloa,Culiacan,,Culiacan Rosales,24.8088,-107.3940,1,Noroeste,Subnational,"On 22 June 2024, in Culiacan Rosales, Sinaloa, students of the faculty of Psychology of the Autonomous University of Sinaloa protested to demand the dismissal of the director accused of harassment, repression and mistreatment.",0,crowd size=no report,1719876535
67,MEX89332,2024-06-22,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),Teachers (Mexico),Protesters,,,,Protesters only,,484,North America,Mexico,Mexico,Chimalhuacan,,Chimalhuacan,19.4169,-98.9453,1,La Jornada,National,"On 22 June 2024, in Chimalhuacan, Mexico, teachers from several organizations protested at the headquarters of the General Directorate of Citizen Security to demand information on a teacher who has been missing for 48 hours.",0,crowd size=no report,1719876535
68,MEX89341,2024-06-22,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),Women (Mexico),Protesters,,,,Protesters only,,484,North America,Mexico,Quintana Roo,Benito Juarez,,Cancun,21.1614,-86.8248,1,La Jornada,National,"On 22 June 2024, in Cancun, Quintana Roo, about 20 mothers and members of a search collective protested and blocked roads in the hotel zone of Cancun to demand information on the whereabouts of their missing daughters.",0,crowd size=about 20,1719876535
69,MEX89345,2024-06-22,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),,Protesters,,,,Protesters only,,484,North America,Mexico,Ciudad de Mexico,Cuauhtemoc,,Ciudad de Mexico - Cuauhtemoc,19.4313,-99.1531,1,El Norte,Subnational,"On 22 June 2024, in Ciudad de Mexico - Cuauhtemoc, residents protested in Colonia Condesa to denounce the installation of telecommunications poles without permit.",0,crowd size=no report,1719876535
70,MEX89346,2024-06-22,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),,Protesters,,,,Protesters only,,484,North America,Mexico,Jalisco,Tala,,San Isidro Mazatepec,20.5231,-103.6117,1,Milenio,National,"On 22 June 2024, in San Isidro Mazatepec, Jalisco, neighbors protested outside a factory to denounce the illegal use of toxic substances inside the factory which has generated various respiratory ailments for those living in the area.",0,crowd size=no report,1719876535
71,MEX89347,2024-06-22,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),,Protesters,,,,Protesters only,,484,North America,Mexico,Nuevo Leon,Cadereyta Jimenez,,Cadereyta Jimenez,25.5910,-100.0016,1,El Norte,Subnational,"On 22 June 2024, in Cadereyta Jimenez, Nuevo Leon, residents of Colonia Palmanova protested and blocked a highway to demand the restoration of electricity services.",0,crowd size=no report,1719876535
72,MEX89348,2024-06-22,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),,Protesters,,,,Protesters only,,484,North America,Mexico,Nuevo Leon,San Pedro Garza Garcia,,San Pedro Garza Garcia,25.6652,-100.4025,1,El Norte,Subnational,"On 22 June 2024, in San Pedro Garza Garcia, Nuevo Leon, residents protested and blocked a highway to demand the restoration of electricity services.",0,crowd size=no report,1719876535
73,MEX89349,2024-06-22,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),,Protesters,,,,Protesters only,,484,North America,Mexico,Nuevo Leon,Santa Catarina,,Ciudad Santa Catarina,25.6744,-100.4617,1,El Norte,Subnational,"On 22 June 2024, in Ciudad Santa Catarina, Nuevo Leon, residents protested and blocked a highway to demand the restoration of electricity services.",0,crowd size=no report,1719876535
74,MEX89350,2024-06-22,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),,Protesters,,,,Protesters only,,484,North America,Mexico,Puebla,San Andres Cholula,,San Andres Cholula,19.0509,-98.3007,1,Milenio,National,"On 22 June 2024, in San Andres Cholula, Puebla, neighbors and merchants protested against a project proposed by the municipal government to turn a road into a two-way road.",0,crowd size=no report,1719876535
75,MEX89279,2024-06-22,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),Labor Group (Mexico),Protesters,,,,Protesters only,,484,North America,Mexico,Ciudad de Mexico,Miguel Hidalgo,,Ciudad de Mexico - Miguel Hidalgo,19.4073,-99.1908,1,El Universal (Mexico),National,"On 22 June 2024, in Ciudad de Mexico - Miguel Hidalgo, merchants protested and blocked a street in Colonia Tacubaya after a fellow merchant was victim of an accident involving the municipal police. According to their version, the uniformed officers drew their pistols in order to intimidate them so that they could flee.",0,crowd size=no report,1721691365
76,MEX89323,2024-06-22,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),LGBTQ+ (Mexico),Protesters,,,,Protesters only,,484,North America,Mexico,Tabasco,Centro,,Villahermosa,17.9878,-92.9194,1,Tabasco Hoy,Subnational,"On 22 June 2024, in Villahermosa, Tabasco, members of the LGBTQ+ community protested to celebrate pride month and to demand respect for their rights, access to medical services, among other.",0,crowd size=no report,1725317936
77,MEX89324,2024-06-22,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),LGBTQ+ (Mexico),Protesters,,,,Protesters only,,484,North America,Mexico,Veracruz de Ignacio de la Llave,Xalapa,,Xalapa-Enriquez,19.5271,-96.9226,1,Imagen del Golfo,Subnational,"On 22 June 2024, in Xalapa-Enriquez, Veracruz de Ignacio de la Llave, members of the LGBTQ+ community protested to commemorate pride month and to demand respect for their sexual orientation and gender identity.",0,crowd size=no report,1733203866
78,MEX87883,2024-06-21,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),LGBTQ+ (Mexico),Protesters,,,,Protesters only,,484,North America,Mexico,Baja California,Mexicali,,Mexicali,32.6412,-115.4760,1,AFN - Tijuana,Subnational,"On 21 June 2024, in Mexicali, Baja California, members of the LGBTQ+ community protested at the Legislative Branch to defend the initiative approved by the Gender Equality Commission, which allows minors to request a gender change in the birth certificates, and which is expected to be voted on by the Plenary this Thursday.",0,crowd size=no report,1719274846
79,MEX87884,2024-06-21,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),Labor Group (Mexico),Protesters,,,,Protesters only,,484,North America,Mexico,Baja California,Mexicali,,Mexicali,32.6412,-115.4760,1,AFN - Tijuana,Subnational,"On 21 June 2024, in Mexicali, Baja California, members of the Mexican Health Union (SIMESA) protested outside the governor's office against the lack of delivery of uniforms.",0,crowd size=no report,1719274846
